NAME;TYPE;PERIOD;NAMEDETAIL;NAMEORIGIN;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURYN;CENTURYC;BIRTHPLACE;BIRTHDATE;DEATHPLACE;DEATHDATE;FACTS;LONGIN;LONGIC;LATIN;LATIC;QUADRANT;AREA;RUKL;RUKLC;VISCARDY;HATFIELD;WESTFALL;WOOD;LOPAM;LENGTHKM;WIDEKM;LENGHTMI;WIDEMI;HEIGHTM;HEIGHTFE;RAPPORT;PROFIL;GENERAL;SLOPES;WALLS;FLOOR;INTERESTN;INTERESTC;LUNATION;MOONDAYS;MOONDAYM;DIAMINST;THINSTRU;PRINSTRU
SHUCKBURGH;Кратер;Доимбрийский (с -4.55 миллиардов лет до -3.85 миллиардов лет) ?;Sir George Schuckburgh;Birt / Lee (1865);Не названо;Не названо;Не названо;астроном;Великобритании;Британский;18;18-го века;?;1751;?;1804;??;52,8;52.8° Восток;42,6;42.6° Север;Северо-Восточный;Юго-Восточный район кратера Atlas;15;Atlas;346;10d3 / 14g3;309N 315N 105N 106N 112N 119N 124N;;IV-067-H2 IV-062-H2;41;41;24;24;?;?;Неизвестна высота. Невозможно вычислить.;Неизвестна высота. Невозможно изобразить.;Circular formation.;Few steep slopes supporting Shuckburgh C to the North and Schuckburgh A to the East.;Few high walls.;Flat floor filled with lava. Crevice.;2;Довольно интересное образование;4;4 дня после Новолуния;3 дня после Полнолуния;30;10x бинокль;50 мм рефрактор
SILBERSCHLAG;Кратер;Эратосфеновский ?;Johann E. Silberschlag;Schrцter (1802);Не названо;Не названо;Не названо;астроном и богослов;Германии;Германский;18;18-го века;?;1721;?;1791;??;12,5;12.5° Восток;6,2;6.2° Север;Северо-Восточный;Восточный район Mare Tranquillitatis;34;Hyginus;282;;351C 154C 161C 167C;;IV-097-H1 IV-090-H1;14;14;8;8;2530;7700;0,1888;A__________A;Isolated circular formation with bowl shape situated on South slope of Rima Ariadaeus.;Pretty steep slopes.;High walls.;Rounded floor.;2;Довольно интересное образование;6;6 дней после Новолуния;5 дней после Полнолуния;50;50 мм рефрактор;100 мм рефрактор
SIMPELIUS;Кратер;Донектарийский (с -4.55 миллиардов лет до -3.92 миллиардов лет);Hugh Sempill (or Sempilius);Riccioli (1651);Не названо;Не названо;Simpelius;математик;Шотландии;Шотландский;17;17-го века;?;1596;?;1654;??;15;15.0° Восток;-73;73.0° Юг;Юго-Восточный;Южный лимб Луны;73;Moretus;45;1c1 / 3h2 / 13b8;343S 351S 357S 018S Q4S 105S 112S 119S 143S 148S 154S 161S 167S;;IV-094-H2 IV-106-H2;71;71;42;42;?;?;Неизвестна высота. Невозможно вычислить.;Неизвестна высота. Невозможно изобразить.;Circular formation.;Pretty steep slopes supporting Simpelius D to the North-West Simpelius E to the North and others craters.;High walls with light terraces.;Flat floor tormented to the South-East with craterlet to the North.;3;Очень интересное образование;6;6 дней после Новолуния;5 дней после Полнолуния;30;10x бинокль;50 мм рефрактор
SINAS;Кратер;Эратосфеновский (с -3.2 миллиардов лет до -1.1 миллиардов лет) ?;Simon Sinas;Schmidt (1878);Не названо;Не названо;Не названо;благотворитель;Греции;Греческий;19;19-го века;?;1810;?;1876;??;31,6;31.6° Восток;8,8;8.8° Север;Северо-Восточный;Центральная часть Mare Tranquillitatis;36;Cauchy;270;13c2 / 13c3;328C 334C 135C 143C 148C;;IV-078-H2;14;14;8;8;2300;7000;0,1855;A__________A;Circular formation with bowl shape situated on a small wrinkle ridge. Forms an interesting couple with Sinas E.;Pretty steep slopes.;Pretty high walls.;Rounded floor.;2;Довольно интересное образование;6;6 дней после Новолуния;5 дней после Полнолуния;50;50 мм рефрактор;100 мм рефрактор
SINUS AESTUUM;Залив;Доимбрийский (с -4.55 миллиардов лет до -3.85 миллиардов лет) ?;Golfe Torride;Riccioli (1651);Fretum Catholicum;Sinus Hipponiates;Sinus Aestuum;;;;0;19-го века;;;;;;-8;8.0° Запад;12;12.0° Север;Северо-Западный;Южный район кратера Erathostenes;32;Stadius;146;;003C 009C 018C 179C 183C;ST05/03  MM60;IV-134-M IV-122-M IV-126-M IV-143-M IV-138-M IV-113-M IV-114-M IV-108-M IV-132-M IV-101-M IV-121-M IV-107-M IV-125-M IV-120-M;236;236;139;139;?;?;Неизвестна высота. Невозможно вычислить.;Неизвестна высота. Невозможно изобразить.;Very flat Region to the South-East of the crater Erathostenes, supporting a South-West North-East oriented wrinkle ridge. 40 000 km2.;;;;2;Довольно интересное образование;8;1 день после Первой Четверти;Последняя Четверть;5;Невооруженный глаз;10x бинокль
SINUS AMORIS;Залив;Доимбрийский (с -4.55 миллиардов лет до -3.85 миллиардов лет) ?;Golfe de l'Amour;Riccioli (1651);Sinus Opticus;Palus Byces;Sinus Amoris;;;;0;19-го века;;;;;;38;38.0° Восток;19;19.0° Север;Северо-Восточный;Северный район Mare Tranquillitatis;25;Rцmer;308;;;;;257;257;151;91;?;?;Неизвестна высота. Невозможно вычислить.;Неизвестна высота. Невозможно изобразить.;Large very flat region to the West of Mare Crisium. Central mountain to the West of the crater Carmichael.;Contains Mons Maraldi to the West.;;;3;Очень интересное образование;8;1 день после Первой Четверти;Последняя Четверть;5;Невооруженный глаз;10x бинокль
SINUS ASPERITATIS;Залив;Доимбрийский (с -4.55 миллиардов лет до -3.85 миллиардов лет) ?;Golfe des Aspйritйs;(??);Sinus Batavicus;Sinus Atheniensis;Не названо;;;;0;19-го века;;;;;;25;25.0° Восток;-6;6.0° Юг;Юго-Восточный;Северо-Западный район кратера Theophilus;46;Theophilus;201;15 e3;334C 343C 135C/S 143C 148C 154C;MM113;;185;185;109;230;?;?;Неизвестна высота. Невозможно вычислить.;Неизвестна высота. Невозможно изобразить.;Very tormented region situated to the North of Theophilus. Comprises many parallel crests lines and chains of craterlets due to the impact of Theophilus.;Wears a large ghost crater on its East bank surrounding Toricelli.;;;2;Довольно интересное образование;5;5 дней после Новолуния;4 дня после Полнолуния;5;Невооруженный глаз;10x бинокль
SINUS CONCORDIAE;Залив;Доимбрийский (с -4.55 миллиардов лет до -3.85 миллиардов лет) ?;Golfe de la Concorde;(??);Не названо;Sinus Caucasius;Не названо;;;;0;19-го века;;;;;;43;43.0° Восток;11;11.0° Север;Северо-Восточный;Северная граница Mare Fecunditatis;37;Taruntius;269;1f7 / 2f1;131N/C 135C;;;165;165;97;61;?;?;Неизвестна высота. Невозможно вычислить.;Неизвестна высота. Невозможно изобразить.;Flat region situated to the East of Mare Tranquillitatis.;;;;1;Малоинтересное или сложное образование;4;4 дня после Новолуния;3 дня после Полнолуния;5;Невооруженный глаз;10x бинокль
SINUS FIDEI;Залив;Доимбрийский (с -4.55 миллиардов лет до -3.85 миллиардов лет) ?;Golfe de la Foi;(??);Не названо;Не названо;Не названо;;;;0;19-го века;;;;;;2;2.0° Восток;18;18.0° Север;Северо-Восточный;Район Montes Apenninus;22;Conon;320;1c6 / 4h2;357C 003C 167N 174C;;;71;71;42;30;?;?;Неизвестна высота. Невозможно вычислить.;Неизвестна высота. Невозможно изобразить.;Gulf situated on the North bank of Mare Vaporum.;Pretty flat region with some hills. Contains Rima Conon.;;;3;Очень интересное образование;7;Первая Четверть;6 дней после Полнолуния;30;10x бинокль;50 мм рефрактор
SINUS HONORIS;Залив;Доимбрийский (с -4.55 миллиардов лет до -3.85 миллиардов лет) ?;Golfe de l'Honneur;(??);Не названо;Не названо;Не названо;;;;0;19-го века;;;;;;18;18.0° Восток;12;12.0° Север;Северо-Восточный;Восточная часть Mare Tranquillitatis;35;Arago;279;10d6 / 14h6;154C 161C;;;104;104;61;42;?;?;Неизвестна высота. Невозможно вычислить.;Неизвестна высота. Невозможно изобразить.;Flat region situated to the North-East of Mare Tranquillitatis. Covered of South-East North-West oriented parallel crests lines.;Broadside by Rimae Sosigenes and by Rimae Maclear.;;;3;Очень интересное образование;5;5 дней после Новолуния;4 дня после Полнолуния;30;10x бинокль;50 мм рефрактор
